11:28:59 INFO | Running autotest_quickmerge step.
14:08:24 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_TZn9Y_ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:08:29 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:08:29 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-07-platform_FilePerms
14:08:29 INFO | autoserv| Logged pid 1115 to /tmp/test_that_results_Mo9M4N/results-07-platform_FilePerms/.autoserv_execute
14:08:29 INFO | autoserv| I am PID 1115
14:08:29 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:08:29 INFO | autoserv| Processing control file
14:08:29 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_p5sL3Wssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpYF1KQp -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:08:32 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_wxPkuFssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:08:33 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:08:33	timestamp=1455221313
14:08:35 INFO | autoserv| Installing autotest on 192.168.1.42
14:08:35 INFO | autoserv| Using installation dir /usr/local/autotest
14:08:38 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:08:38 INFO | autoserv| Installing updated global_config.ini.
14:08:42 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:08:43 INFO | autoserv| Entered autotestd_monitor.
14:08:43 INFO | autoserv| Finished launching tail subprocesses.
14:08:43 INFO | autoserv| Finished waiting on autotestd to start.
14:08:43 INFO | autoserv| START	----	----	timestamp=1455221328	localtime=Feb 11 14:08:48
14:08:43 INFO | autoserv| START	platform_FilePerms	platform_FilePerms	timestamp=1455221328	localtime=Feb 11 14:08:48
14:08:43 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/platform_FilePerms into test-platform_FilePerms.tar.bz2
14:08:47 INFO | autoserv| GOOD	platform_FilePerms	platform_FilePerms	timestamp=1455221331	localtime=Feb 11 14:08:51	completed successfully
14:08:47 INFO | autoserv| END GOOD	platform_FilePerms	platform_FilePerms	timestamp=1455221331	localtime=Feb 11 14:08:51
14:08:54 INFO | autoserv| END GOOD	----	----	timestamp=1455221339	localtime=Feb 11 14:08:59
14:08:54 INFO | autoserv| Got lock of exit_code_file.
14:08:54 INFO | autoserv| Released lock of exit_code_file and closed it.
14:08:56 INFO | autoserv| Client complete
14:08:56 INFO | autoserv| Finished processing control file
14:08:56 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Q1ENqyssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpqJpzIp -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:09:01 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_ORrOQSssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:09:04 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:09:04 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-08-platform_OSLimits
14:09:04 INFO | autoserv| Logged pid 1219 to /tmp/test_that_results_Mo9M4N/results-08-platform_OSLimits/.autoserv_execute
14:09:04 INFO | autoserv| I am PID 1219
14:09:04 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:09:04 INFO | autoserv| Processing control file
14:09:04 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_pqPkOessh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmprqqHB6 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:09:07 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_fS90IWssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:09:08 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:09:08	timestamp=1455221348
14:09:08 INFO | autoserv| Installing autotest on 192.168.1.42
14:09:08 INFO | autoserv| Using installation dir /usr/local/autotest
14:09:10 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:09:10 INFO | autoserv| Installing updated global_config.ini.
14:09:15 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:09:17 INFO | autoserv| START	----	----	timestamp=1455221361	localtime=Feb 11 14:09:21
14:09:17 INFO | autoserv| START	platform_OSLimits	platform_OSLimits	timestamp=1455221361	localtime=Feb 11 14:09:21
14:09:17 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/platform_OSLimits into test-platform_OSLimits.tar.bz2
14:09:20 INFO | autoserv| Entered autotestd_monitor.
14:09:20 INFO | autoserv| Finished launching tail subprocesses.
14:09:20 INFO | autoserv| Finished waiting on autotestd to start.
14:09:22 INFO | autoserv| GOOD	platform_OSLimits	platform_OSLimits	timestamp=1455221366	localtime=Feb 11 14:09:26	completed successfully
14:09:22 INFO | autoserv| END GOOD	platform_OSLimits	platform_OSLimits	timestamp=1455221366	localtime=Feb 11 14:09:26
14:09:25 INFO | autoserv| END GOOD	----	----	timestamp=1455221370	localtime=Feb 11 14:09:30
14:09:25 INFO | autoserv| Got lock of exit_code_file.
14:09:25 INFO | autoserv| Released lock of exit_code_file and closed it.
14:09:27 INFO | autoserv| Client complete
14:09:30 INFO | autoserv| Finished processing control file
14:09:30 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_A4zX3Wssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmphCP1F3 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:09:32 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_3dgovJssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:09:35 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:09:35 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-09-security_StatefulPermissions
14:09:35 INFO | autoserv| Logged pid 1323 to /tmp/test_that_results_Mo9M4N/results-09-security_StatefulPermissions/.autoserv_execute
14:09:35 INFO | autoserv| I am PID 1323
14:09:35 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:09:35 INFO | autoserv| Processing control file
14:09:35 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_sH9ikwssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpPHWKHO -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:09:37 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_33hn0gssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:09:40 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:09:40	timestamp=1455221380
14:09:40 INFO | autoserv| Installing autotest on 192.168.1.42
14:09:41 INFO | autoserv| Using installation dir /usr/local/autotest
14:09:44 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:09:44 INFO | autoserv| Installing updated global_config.ini.
14:09:48 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:09:49 INFO | autoserv| Entered autotestd_monitor.
14:09:49 INFO | autoserv| Finished launching tail subprocesses.
14:09:49 INFO | autoserv| Finished waiting on autotestd to start.
14:09:49 INFO | autoserv| START	----	----	timestamp=1455221394	localtime=Feb 11 14:09:54
14:09:49 INFO | autoserv| START	security_StatefulPermissions	security_StatefulPermissions	timestamp=1455221394	localtime=Feb 11 14:09:54
14:09:49 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_StatefulPermissions into test-security_StatefulPermissions.tar.bz2
14:09:52 INFO | autoserv| GOOD	security_StatefulPermissions	security_StatefulPermissions	timestamp=1455221397	localtime=Feb 11 14:09:57	completed successfully
14:09:52 INFO | autoserv| END GOOD	security_StatefulPermissions	security_StatefulPermissions	timestamp=1455221397	localtime=Feb 11 14:09:57
14:10:02 INFO | autoserv| END GOOD	----	----	timestamp=1455221407	localtime=Feb 11 14:10:07
14:10:02 INFO | autoserv| Got lock of exit_code_file.
14:10:02 INFO | autoserv| Released lock of exit_code_file and closed it.
14:10:03 INFO | autoserv| Client complete
14:10:04 INFO | autoserv| Finished processing control file
14:10:04 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_3n2Zm2ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpVoE4Lz -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:10:06 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_PTgYU3ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:10:11 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:10:12 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-10-security_DbusOwners
14:10:12 INFO | autoserv| Logged pid 1427 to /tmp/test_that_results_Mo9M4N/results-10-security_DbusOwners/.autoserv_execute
14:10:12 INFO | autoserv| I am PID 1427
14:10:12 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:10:12 INFO | autoserv| Processing control file
14:10:12 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_dNOSBKssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpW4lac5 -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:10:15 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_gNxzzPssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:10:16 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:10:16	timestamp=1455221416
14:10:18 INFO | autoserv| Installing autotest on 192.168.1.42
14:10:20 INFO | autoserv| Using installation dir /usr/local/autotest
14:10:22 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:10:22 INFO | autoserv| Installing updated global_config.ini.
14:10:24 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:10:25 INFO | autoserv| Entered autotestd_monitor.
14:10:25 INFO | autoserv| Finished launching tail subprocesses.
14:10:25 INFO | autoserv| Finished waiting on autotestd to start.
14:10:25 INFO | autoserv| START	----	----	timestamp=1455221431	localtime=Feb 11 14:10:31
14:10:26 INFO | autoserv| START	security_DbusOwners	security_DbusOwners	timestamp=1455221431	localtime=Feb 11 14:10:31
14:10:26 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_DbusOwners into test-security_DbusOwners.tar.bz2
14:10:27 INFO | autoserv| GOOD	security_DbusOwners	security_DbusOwners	timestamp=1455221432	localtime=Feb 11 14:10:32	completed successfully
14:10:27 INFO | autoserv| END GOOD	security_DbusOwners	security_DbusOwners	timestamp=1455221432	localtime=Feb 11 14:10:32
14:10:32 INFO | autoserv| END GOOD	----	----	timestamp=1455221437	localtime=Feb 11 14:10:37
14:10:32 INFO | autoserv| Got lock of exit_code_file.
14:10:32 INFO | autoserv| Released lock of exit_code_file and closed it.
14:10:34 INFO | autoserv| Killing child processes.
14:10:34 INFO | autoserv| Client complete
14:10:42 INFO | autoserv| Finished processing control file
14:10:42 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_NxA6Vsssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpKwmhKc -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:10:48 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_4Ia6_5ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:10:52 INFO | autoserv| record_state_duration failed: job_or_task_id=None, hostname=192.168.1.42, status=Running
14:10:52 INFO | autoserv| Results placed in /tmp/test_that_results_Mo9M4N/results-11-security_ptraceRestrictions
14:10:52 INFO | autoserv| Logged pid 1531 to /tmp/test_that_results_Mo9M4N/results-11-security_ptraceRestrictions/.autoserv_execute
14:10:52 INFO | autoserv| I am PID 1531
14:10:52 INFO | autoserv| Not checking if job_repo_url contains autotest packages on ['192.168.1.42']
14:10:52 INFO | autoserv| Processing control file
14:10:52 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_Ky6eyEssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmp4kgh_k -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:10:56 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_5nMZCnssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
14:10:57 INFO | autoserv| INFO	----	----	kernel=3.18.0-00003-g9bc7c2f	localtime=Feb 11 14:10:57	timestamp=1455221457
14:10:58 INFO | autoserv| Installing autotest on 192.168.1.42
14:10:58 INFO | autoserv| Using installation dir /usr/local/autotest
14:10:59 INFO | autoserv| Installation of autotest completed from /build/lars/usr/local/build/autotest/client/
14:10:59 INFO | autoserv| Installing updated global_config.ini.
14:11:01 INFO | autoserv| Executing /usr/local/autotest/bin/autotest /usr/local/autotest/control phase 0
14:11:03 INFO | autoserv| Entered autotestd_monitor.
14:11:03 INFO | autoserv| Finished launching tail subprocesses.
14:11:03 INFO | autoserv| Finished waiting on autotestd to start.
14:11:03 INFO | autoserv| START	----	----	timestamp=1455221468	localtime=Feb 11 14:11:08
14:11:03 INFO | autoserv| START	security_ptraceRestrictions	security_ptraceRestrictions	timestamp=1455221468	localtime=Feb 11 14:11:08
14:11:03 INFO | autoserv| Bundling /build/lars/usr/local/build/autotest/client/site_tests/security_ptraceRestrictions into test-security_ptraceRestrictions.tar.bz2
14:11:05 INFO | autoserv| ERROR	security_ptraceRestrictions	security_ptraceRestrictions	timestamp=1455221470	localtime=Feb 11 14:11:10	Unhandled OSError: [Errno 2] No such file or directory: '/usr/local/autotest/tests/security_ptraceRestrictions/src'
14:11:05 INFO | autoserv| END ERROR	security_ptraceRestrictions	security_ptraceRestrictions	timestamp=1455221470	localtime=Feb 11 14:11:10
14:11:13 INFO | autoserv| END GOOD	----	----	timestamp=1455221478	localtime=Feb 11 14:11:18
14:11:13 INFO | autoserv| Got lock of exit_code_file.
14:11:13 INFO | autoserv| Released lock of exit_code_file and closed it.
14:11:15 INFO | autoserv| Killing child processes.
14:11:15 INFO | autoserv| Client complete
14:11:17 INFO | autoserv| Finished processing control file
14:11:17 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_ocPmjWssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/tmp/tmpj5M7JR -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=300 -l root -p 22 192.168.1.42'
14:11:19 INFO | autoserv| Starting master ssh connection '/usr/bin/ssh -a -x   -N -o ControlMaster=yes -o ControlPath=/tmp/_autotmp_imTH26ssh-master/socket -o StrictHostKeyChecking=no -o UserKnownHostsFile=/dev/null -o BatchMode=yes -o ConnectTimeout=30 -o ServerAliveInterval=900 -o ServerAliveCountMax=3 -o ConnectionAttempts=4 -o Protocol=2 -l root -p 22 192.168.1.42'
